Id,Sentence
2201,"특수분장은 기대하지 않았지만 울퉁불퉁한 구성과 연출, 어색한 정도를 넘어선 연기, 음향"
2202,행복해 졌습니다.
2203,오!
2204,유진이의 연기는 대단했다.
2205,정말 잘 받았어요.7.7점이 68명의 점수라는 것을 기억하세요.
2206,굿도
2207,"슬램덩크의 아류작, 게다가 농구 애니메이션에 농구를 하는 장면이 없다.하찮은 바야흐로 통탄의 극치."
2208,깡통 영화배우들의 연기도 꽝. 스토리도 엇나가고. 내가 만든 것도 이것보다는 낫다.
2209,"성장의 아픔, 많은 것을 생각하게 하는 엔딩의 여운."
2210,이 영화를 보면서 소리내어 웃었다. 즐겁게 봐서 마음이 따뜻해지는 영화
2211,굿도 w
2212,유쾌한 환락이 아니라 그들이 애처롭다
2213,진짜 이런 영화 왜 만드니 지루해.
2214,파리 북동쪽에 있는 작은 마을에 갑니다.
2215,Legend of martial art movie!!!!
2216,평점이 낮네;; 나는 이런 영화를 좋아해☆ 불쌍한 한숨☆
2217,쓰레기 영화다...
2218,상영시간 중 주인공의 심리변화 묘사가 물살처럼 들려옵니다.
2219,좋네요
2220,나의 기막힌 놈
2221,"인간애를 타고난 남자, 관습을 초월하는 이야기를 뛰어난 연출로 승화"
2222,우울하다
2223,"아, 한국 성우들 정말 각성해야겠다.코믹을 더 재밌게 만들어 주고 있어."
2224,재미있었지만.. 냉정하게 하나
2225,누구나 결말을 알 수 있는 이야기 그래도 감동을 주는 이야기.이것이 할리우드다
2226,신인 여배우가 등장하는 영화 같다.
2227,영화 시간 특색 없이 흘러가는 것
2228,내 시간 들시x!
2229,이병헌의 몇 안 되는 영화 중에 정말 아쉬운 영화
2230,브루스 윌리스의 섹시함도 카리나의 매력도 영화가 주는 지루함 앞에는 장사가 없네.
2231,...너무 재미있다.
2232,이사카 코타로 원작 소설도 읽었는데 영화도 정말 재미있네요.
2233,요즘 애들 말로 하면 Jot 간지 전설이 된 이유를 알 수 있는 작품
2234,그의 눈빛이 슬퍼보이지 않아서 다행이야
2235,개인적으로는 힐러리다프를 아끼는데.이 영화는 보는 내내 지루했어...
2236,미스터리 장르에 메인 정보 내용 보니까 재밌던데.. 너무 심심하네요..
2237,저는 설경구의 카리스마를 느낀 영화네요.
2238,레즈비안의 뱀파이어를 죽이는 사람들? 뱀파이어를 죽이는 레즈비언들? 한심할 뿐이야.
2239,인정! 빵!
2240,최고의 쓰레기 영화. 아욕이 절로 나오다. 클레멘타인을 보세요.
2241,좋은 배우를 쓰면서 이건 뭐야?얼마나 순수해야 이게 재미있게 느껴질까. 히나타
2242,처음으로 한국의 극장용 만화를 만든다니 용기에 박수를 보내는 것이 좋지 않았지만 훌륭해.
2243,데니스퀘이드 때문에 봤는데 생각보다 많이 본 영화였어.8점이 돼야 해요!!
2244,병맛
2245,이름이 이상하다 쓰레기
2246,작품성...
2247,"생각하게 만드는 영화, 타인의 고통은 이해할 수 없는 잔인했던 그들."
2248,늙고 못생긴 여자가 멋있는 척 하는 건 싫지만 영화는 최고야.
2249,나를 찾아가는 길을 나타낸 영화
2250,아이들이 위험한 장면을 흉내내지만 않는다면 최고의 영화입니다.(웃음)
2251,도라나--
2252,쓰레기~~!!
2253,수술할정도로 아파본 사람만이 제대로 동감할수있는 영화..삶의 소중함하고 고마움.
2254,이 정도로 잔인할 줄은 몰랐어.요즘 영화에 비해서도 전혀 손색이 없을 정도다.
2255,무섭지도 않고.
2256,최고다!
2257,빛나는 비주얼과 실종된 내러티브 장편영화 대신 CF나 뮤직비디오 연출하면 어울릴 듯
2258,더빙이 못쓰게 된 영화
2259,억지로 감동 억지로 구성무리 반전
2260,동생이 죽었는데도 정말 하나도 슬프지 않아
2261,예술을 전공하는 분들에게는 자극이 될 것 같습니다. 굿!
2262,정말 코미디인가? 애먹다
2263,끝났지만 계속 보고싶은 드라마
2264,"분위기 설정, 그리고 반전, 냉소주의 그리고 레이첼 하드우드!"
2265,영화관에서는 보지 않아서 좋았다. 이건 재미있지만 쓰레기 영화.
2266,진짜 황후화는 왜 그런 것일까.;;;
2267,이런 영화라고 다루는 사람이 이상하다
2268,미어캣이 너무 신기해서 촬영을 어떻게 했는지도 신기해요.
2269,이 영화에 평점을 잘 준 녀석들은 같이 당해 보자는 거냐?
2270,재미있습니다
2271,토니자는 역시 무적이다.액션도 좋고 코끼리가 너무 불쌍하다.하지만 거인과 싸우는 것은 명작.
2272,#시즌3의 10화가 가장 슬펐다. 스케일이 큰 애착가는 드라마
2273,"이건 뭐, 최악에도 한계가 있어."
2274,"참신한 발상? 웃기지 마. 'he said, she said'라는 영화랑 비슷한데"
2275,줘보자.
2276,굿.
2277,"장르는 스릴러이지만, 전혀 스릴을 느끼지 못하다"
2278,무서웠어요.
2279,절대 최고다.
2280,전체관람가라고 해서 봤는데 정말 유치하다
2281,그래픽이 너무 심해서 영화가 질려서 인물의 연기가 죽어버렸다.
2282,정말 스릴이 넘치네요.
2283,"잔잔한 영화, 기분이 묘해진다는... (웃음)"
2284,독방에서 따스한 빛이 스며드는 밝고 가벼운 코미디식 영화.
2285,재미있게 본 독특한 영화
2286,신현준과 김희선은 잘 안 어울려
2287,사나 울리는 영화!
2288,재미있네요♪신선해요☆
2289,어설픈 특수효과 어설픈 스토리 조연 배우들 망치는 감독 시간이 아까운 영화
2290,"아, 너무 저질 코미디를 웃기려 할 때는 파악했는데 안 웃어요. 대문제 영화"
2291,"""그녀석의 미미코 가방, 엄청 걱정했었어"""
2292,"소비주의 물질 만능, 예능, 언론에 물든 세대는 이를 보고 정신을 높여야 한다."
2293,가슴 따뜻한 사랑이야기 보고 감동~
2294,정말 반점도 안 되는 영화.
2295,뻔한 이야기지만 전개나 배우의 연기가 굉장히 좋았다.
2296,완전 개그지 같은 영화... 후회된다
2297,보면 볼수록 재미있는 영화.. 물론... 마무리가 쉽지는 않겠지만 묘한 매력의 영화
2298,이게 객관적일까?
2299,좋은 영화이긴 하지만 너무 비싸. 메세지는 좋지만 스토리가 좀 산만해
2300,"사랑했던 아내의 빈자리에 당황해 불안하고, 딸에게 더 융숭할수록 애みが한 슬픔이"
2301,차라리 스파이키드를 보자.더 재미있다
2302,별 내용은 없지만 서민정이 좋아서 끝까지 봤다.
2303,응! 이 영화 나는 적극적으로 찬성이야! 영화가 시종일관 유쾌 발랄하지 않은가. 쿠쿠후쿠
2304,초☆악의 영화..
2305,정말 조용한 혼돈의 영화
2306,보는 내내 가짜 다이하드 같다는 느낌이었어요. 12라운드 지나서~
2307,정말 오랜만에 웃겨서 죽는줄 알았어..
2308,세라핀 루이 작품만 봐도 대만족!
2309,"미스캐스팅, 90년대식 반전. 조잡한 시나리오"
2310,이 명작이 차원을 넘어~
2311,라울 줄리아의 유작
2312,과거 유럽의 모습을 들여다보는 것만으로도 충분히 가치가 있다고 생각한다.
2313,하하..재미있네
2314,"처음으로 악당 편에 선 영화, 여자한테 혼난다... 눈물이 앞을 가로막았다."
2315,모든 아버지들의 마음을 전하는 그런 영화입니다.정말 오랜만에 팬덤에 입덕하게 되었습니다.ㅠ
2316,전작보다 조금 복잡해졌을 뿐 흥미가 떨어진다
2317,"짜증나!! 이번 공포본거다 실패♥ 불신지옥, 요가학원, 그루지3까지... 내 돈 내놔!!"
2318,원작보다 수려하다. 일부러 원작을 보지 않았지만 종영 후 본 원작은 허전하다.
2319,달려~! 아니 아니 달려~!
2320,핫산의 마음에 매우 큰 감동을 느꼈습니다
2321,나오코 같은 도깨비가 있었으면 좋았을지도.. 솔직히 웃지도 않는다
2322,아이스 에이지 시리즈에서 최고로 재밌어.
2323,Master Piece로 승화한 아름다운 사랑 이야기
2324,헬스장에서 TV로 봤는데 휴.정말 못하네 시바사키 코우 대실망;;
2325,20분 안에 다 보여주면...
2326,이영진의 본좌급 외모. 이요원 김민선이 평민처럼 보였다.
2327,Bad
2328,전작보다 산만하더라.
2329,어린이용인 것을 감안해도 좀 힘들다
2330,마음에 들어요.
2331,금년 본작으로는 최고의 영화
2332,최고의 영화
2333,재미없구;별로 내용도 없고
2334,죽겠다
2335,bomb
2336,타케우치 유코 때문에 보기는 했지만 재미없다
2337,야! 나는 하나도 심심하지 않아-_-캐명작 재미없을 줄 알고 미루다가 이제서야 봤어.
2338,한가한 영화
2339,이것이 영화냐
2340,아오이 팬이라서 보게 된 영화였는데 충분히 재밌었어...세계의 인류 독살
2341,너무 재미있어요~~
2342,내 인생의 최악의 영화 Worst 5
2343,뭔가 씁쓸하지만 달콤하고 안심한 미소. 미국이라는 나라에 대한 블랙코미디
2344,지저분한 영화 주인공의 발연까지 더해져 굿하다.
2345,와 이거 명작이다
2346,재미없어요. 이렇게 재미없게 하는 것도 기예!
2347,저 역시 기억에 남는 드라마중 하나입니다. 뭔가 색다른 드라마입니다.
2348,우와 평점 10점이야.. 또 보고 싶네요.
2349,포스터만 봐도 행복한 웃음이 쑥쑥 길어졌으면 좋겠다.
2350,이 영화에 흔히 있는 재미없는 영화라는 사람이 가서 다큐멘터리라도 봐라.
2351,여자친구랑 보러갔는데 정말 아직 영화보러 가자고 하기 쑥스럽네..
2352,나는..몰랐어..
2353,마이너스 점수 주고 싶은 영화 개황에 실망
2354,쓰레기네요
2355,예지원에게 펌프를 뿌리는 것만 볼 만했다. 나도 하고싶거든
2356,추천? 그거 아니야. 양심은 지켜야 한다. 그래도 배우는 탄탄하지만 재미없는 영화보다는 낫다.
2357,"아오 씨, 여자 조르고, 땅딸막하고, 안슈다. 어차피 할거니까 울고 또 울면 안돼"
2358,김태우 김태훈 친타 연기의 달인들.
2359,기운이 넘치는 영화
2360,"처음 만났을 때도 무서웠지만, 다시 보면 소름끼칠 정도로 무서운 영화.."
2361,왜 OO같은 영화야? 꾸밈없는 척하는 감독 아이와 그런 척하는 평점.
2362,비록 도중에 졸곤 했지만..다시 한번 제대로 보고 싶은 영화..
2363,부족한 연출력이 속편의 활력과 세부분 길이 효과를 반감.
2364,다시 만나고 싶다...어디서 CD로 구입할 수 있습니까?
2365,"호라시오, 자꾸 생각나는군.-_-Z엔딩도 너무 좋았고, 기억에 남네요.^^"
2366,원규는 원래 이런 종류의 2류 액션 영화에 적합한 감독인데... 이건 전혀 필요없어.
2367,뭐예요? 이거... 배우들이 아까워요평점이 낮은게 아니라 너무 높은거야..
2368,개인적으로 알모도바르의 최고의 영화라고 생각한다.
2369,감동
2370,정말 기대 했었는데.너무하네 왜 이렇게 어색한지
2371,영화계의 OOO
2372,이 영화 3번 정도 봤어. 의외로 재밌어 - 이상물!!
2373,전기세가 아깝다
2374,잘했어요.
2375,이름이 마음에 안 들어요.
2376,리커터 매력적인 캐릭터
2377,뭐였지? 아이들끼리 만든 동영상 같네.
2378,애니메이션판 변주곡
2379,내 생애 최악의 영화... 부끄럽다...
2380,최고의 한국 영화!
2381,더티 저질 영화
2382,헝가리 베스트 5와 함께 최고의 한국 애니메이션
2383,따뜻한 부정을 느낄 수 있었다.
2384,결말로 제발!을 외쳤다.
2385,약간의 사건과 일상. 길다.
2386,주먹으로 자신을 증명하는 멋진 악당의 삶. 감춰진 보석 별 다섯 개
2387,좋은 아내만큼은 아니야?
2388,가슴에 와닿네요...
2389,장화홍련도 별로인줄 알았는데 ... 이 영화 보고나서 장화홍련이 대작으로 늦는다
2390,역시 봉태규 실망시키지 않을게.
2391,볼 것도 없고 긴장감도 전혀 없어...
2392,"나는 중학생 때 봤는데, 굉장히 재미있었어. 책도 있어."
2393,세련된 총격전의 진수!
2394,시사회에 다녀왔어요.한동안은 잊을 수 없을 것 같은
2395,돈이 최고 !! 그리고 바보 올리비아 .
2396,짱
2397,너무너무 재미있고 감동입니다!!
2398,말수가 적을 뿐 행동으로 다 보여주는 거야.뭐가 어려워.
2399,무언의 역작 우주에 대한 순수한 낭만을 그려내는 SF는 예상외로 그리 많지 않다.
2400,난 사랑이야기보다 이런게 더 가슴 벅차고 서러웠어.
2401,CG가... 완전치...
2402,미국과 한국의 웃음 코드가 다르구나.재미도 없고 감동도 없고....;
2403,재미도 없고 현실성도 없으며 무엇보다 감독님만의 철학이 없다. ㅉㅉ
2404,옛날 1960년대 영화 성난 노킨을 시골 극장에서 봤는데 정말 추억의 명화예요. .
2405,오존? 뭔가 효과가 다 떨어진 느낌...
2406,어렸을때 정말 재미있게 봤어
2407,억지 실화를 너무 절제해서 표현했는데 대신 재미를 잃었다.
2408,평화로운 부족을 내보이게 하여 기독교인이다! 너없이도 평화롭다.줄이면 사랑과 음식만 줄까?
2409,"음악, 영상은 좋지만-히로인의 성격과 스토리의 개연성 부족. 크리스천에게는 추천"
2410,기대하지 않았는데 배우들이 모두 좋아할거야.최고!
2411,대작중에 대작이다!! 개인적으로는 미드중에서 최고라고 할 수 있어!!!
2412,플래닛 비보이! 대박!
2413,웬만한 일로는 그들보다는
2414,이런 남편 대한민국에 있었으면.( ?;ω;`)
2415,다이하드 복사 캐서린 헤이글 +1점
2416,이 영화 수입하실 분 없나요?어렸을때 감명깊게 봤는데..
2417,"에너지 넘치는 영화, 훌륭하네요."
2418,애들 보기에는 좀... 아침에 갔더니 저랑 친구랑 딱 둘이더라구요.
2419,윤성호라는 사람이 만든 것은 정치 영화를 아주 싫어해요. 화려한 휴가라도 모자랐는지...
2420,역시 인정옥! 이름에 걸맞은 새로운 드라마의 패러다임을 보여준다.
2421,bye112 내 생각과 다르다고 다들 초등학생인가? 머리에 똥이 나왔어. 최고니까 1점
2422,랑베츠로
2423,정말 재미있는 장면들이 많았다. 개인적으로 재밌게 본 영화
2424,청국장!!!!
2425,예쁜영화---
2426,음.. 유치하면 안 보면 좋을텐데.. 저는 매우 감동했습니다.
2427,우와~블랙호크다운같은거 재미있네www
2428,기대하지 말고 보는 것. 소문난 연회에 먹을 것이 없다.
2429,감독님! 서울고등학교가 잘생기고 머리가 긴 아이입니다
2430,아~ 정말 다걸어서 재미도 없구..
2431,언데드?? 원제는 unborn인데 왜 해석이 가끔이니? dead와 born은 반의어 관계지?
